season,player_id,player_name,nationality,batting_type,bowling_type,matches,total_runs,total_balls_faced,total_wickets,total_overs,total_runs_conceded,total_mvp,mvp_std,batting_avg,true_strike_rate,bowling_avg,economy,consistency_score,cluster_label,pca_1,pca_2
2023,992,Mayank Agarwal,India,Right-hand bat,Right-arm offbreak,25,677,488,0,0.0,0,1224.9388,55.95743386424868,27.08,138.72950819672133,inf,0.0,1.7870726567375743,2,2.056842945852085,0.1576321789992847
2023,1018,Pavan Deshpande,India,Left-hand bat,Right-arm offbreak,8,71,83,0,0.0,0,122.6508,17.567587955989534,8.875,85.54216867469879,inf,0.0,5.692301085984076,2,0.5755411224797256,0.8539592384460813
2023,1030,Harshad Khadiwale,India,Right-hand bat,Right-arm medium-fast,4,54,52,0,0.0,0,69.7791,29.45450700253698,13.5,103.84615384615384,inf,0.0,3.395066160550125,2,0.9969427425966672,0.6247219850106293
2023,1033,Paras Dogra,India,Right-hand bat,Right-arm Leg-Break,1,3,8,0,0.0,0,17.125,,3.0,37.5,inf,0.0,0.0,0,-0.17087969388119453,1.1811369774185911
2023,1034,Sarabjit Ladda,India,Right-hand bat,Right-arm Leg-Break,5,0,1,7,18.0,134,160.83333333333331,24.88138527761936,0.0,0.0,19.142857142857142,7.444444444444445,4.019068829336819,0,-2.0625082241457022,0.031626602793378734
2023,1039,Mandeep Singh,India,Right-hand bat,Right-arm offbreak,12,317,211,0,0.0,0,584.3463,63.07536485721772,26.416666666666668,150.23696682464455,inf,0.0,1.5854050186846758,2,2.124580261930183,0.08686385760143023
2023,1040,Harpreet Singh,India,Left-hand bat,Right-arm offbreak,6,164,131,0,0.0,0,252.8437,30.3258082268827,27.33333333333333,125.1908396946565,inf,0.0,3.2975213472250915,2,1.9464767785689592,0.26837327241193376
2023,1041,Pieter Malan,South Africa,Right-hand bat,Right-arm medium-fast,8,206,150,0,0.0,0,359.4601,50.44811365000783,25.75,137.33333333333334,inf,0.0,1.9822346717216544,2,1.9711974968359587,0.19029824243754126
2023,1045,David Wiese,South Africa,Right-hand bat,Right-arm medium-fast,43,445,324,42,143.0,1161,1805.1593333333333,29.85284121302481,10.348837209302326,137.3456790123457,27.642857142857142,8.118881118881118,3.3497649113669605,1,-0.16431554326688577,-0.9016007609769605
2023,1063,Colin Ingram,South Africa,Left-hand bat,Right-arm Leg-Break,14,399,261,0,0.0,0,823.8712999999999,61.17915776248727,28.5,152.8735632183908,inf,0.0,1.6345435873475884,2,2.262280003555353,0.03807907858926616
2023,1071,Jaydev Unadkat,India,Right-hand bat,Left-arm medium,7,9,7,5,22.0,161,119.90463333333334,39.3007144818146,1.2857142857142858,128.57142857142858,32.2,7.318181818181818,2.5444830028795646,1,-0.5864731060691301,-0.5502185680458781
2023,1072,Dane Vilas,South Africa,Right-hand bat,None,4,25,25,0,0.0,0,35.4444,5.468464248763084,6.25,100.0,inf,0.0,18.28666979447092,2,0.5441411949533272,0.9886671758681876
2023,1077,David Miller,South Africa,Left-hand bat,Right-arm offbreak,42,742,547,0,0.0,0,1491.5114,32.84370963089346,17.666666666666668,135.6489945155393,inf,0.0,3.0447230572863786,2,1.5121642341180055,0.34097072915623494
2023,1082,Cameron Delport,South Africa,Left-hand bat,Right-arm medium,3,41,32,1,1.0,4,83.723,43.257520296167385,13.666666666666666,128.125,4.0,4.0,2.3117367642744884,1,-0.12538689525729044,-1.2062181922758104
2023,1086,Amit Paunikar,India,Right-hand bat,Right-arm offbreak,1,45,32,0,0.0,0,73.2835,,45.0,140.625,inf,0.0,0.0,2,3.057084889246082,-0.1552811686445757
2023,1100,Dinesh Chandimal,Sri Lanka,Right-hand bat,Right-arm offbreak,10,259,207,0,0.0,0,440.4868,27.78823035482629,25.9,125.1207729468599,inf,0.0,3.598645855569277,2,1.8669800855132628,0.295267980221158
2023,1107,Mohammad Nabi,Afghanistan,Right-hand bat,Right-arm offbreak,16,250,215,8,28.3,245,514.6386205128205,28.25767587300872,15.625,116.27906976744188,30.625,8.657243816254416,3.5388614565969454,1,-0.05976137866577722,-0.7999985879983159
2023,1113,Imrul Kayes,Bangladesh,Left-hand bat,Slow left-arm orthodox,13,218,183,0,0.0,0,348.6779,19.939873947911245,16.76923076923077,119.12568306010928,inf,0.0,5.015076838561222,2,1.3112588112347947,0.4964326539370209
2023,1116,Craig Ervine,Zimbabwe,Left-hand bat,Right-arm offbreak,3,100,89,0,0.0,0,157.57999999999998,35.28209023815529,33.333333333333336,112.35955056179776,inf,0.0,2.834299196135962,2,2.1597832465509765,0.2566905237575975
2023,1159,Tendai Chatara,Zimbabwe,Right-hand bat,Right-arm fast-medium,3,1,2,5,11.2,69,113.1875,10.618441603330186,0.3333333333333333,50.0,13.8,6.160714285714287,9.417577808087932,0,-1.5840573307991896,-0.2728303869573324
2023,1161,AJ Blake,England,Left-hand bat,Right-arm medium-fast,6,77,71,0,0.0,0,159.3347,26.327875366646406,12.833333333333334,108.45070422535213,inf,0.0,3.798255598197091,2,1.0013952736529326,0.6099080279459701
2023,1171,Chris Woakes,England,Right-hand bat,Right-arm fast-medium,19,135,110,18,62.2,504,701.3328,42.97613432665427,7.105263157894737,122.72727272727272,28.0,8.10289389067524,2.326872846215461,1,-0.4643397979543793,-0.7591845798905374
2023,1183,Alex Hales,England,Right-hand bat,Right-arm medium,43,1207,833,0,0.0,0,2368.7533,65.60394918983656,28.069767441860463,144.89795918367346,inf,0.0,1.5242984795112322,2,2.166992314082201,0.09685414034733877
2023,1184,Steven Mullaney,England,Right-hand bat,Right-arm medium-fast,14,145,121,12,43.0,315,485.9460666666666,26.42026161914245,10.357142857142858,119.83471074380164,26.25,7.325581395348837,3.784973875033332,1,-0.2776154179121495,-0.7569592305446873
2023,1185,Graeme White,England,Right-hand bat,Slow left-arm orthodox,3,19,13,1,7.0,66,46.9336,6.622938143553308,6.333333333333333,146.15384615384613,66.0,9.428571428571429,15.09903880007378,4,0.24900512617656276,0.13267939613134982
2023,1187,Jason Roy,England,Right-hand bat,Right-arm medium-fast,21,675,439,0,0.0,0,1354.0848,82.54413043882732,32.142857142857146,153.75854214123007,inf,0.0,1.2114731776611185,2,2.4702041874338696,-0.02982241776512281
2023,1189,Chris Wood,England,Right-hand bat,Left-arm medium,15,53,40,15,43.3,348,394.3733895351026,30.49283748413184,3.533333333333333,132.5,23.2,8.036951501154736,3.2794586614656303,1,-0.653053396658811,-0.869734723149879
2023,1190,Danny Briggs,England,Right-hand bat,Slow left-arm orthodox,12,21,16,14,36.5,269,307.3807857142857,30.88422148181393,1.75,131.25,19.214285714285715,7.36986301369863,3.2378993285903177,1,-0.7745222313059176,-0.8872996658885278
2023,1195,Ben Stokes,England,Left-hand bat,Right-arm fast-medium,2,15,14,0,1.0,18,16.1669,1.5322296841531304,7.5,107.14285714285714,inf,18.0,65.26436671618877,4,-0.970561234173478,0.4147770360499471
2023,1205,Jonny Bairstow,England,Right-hand bat,Right-arm medium,5,182,125,0,0.0,0,314.40720000000005,73.299304423596,36.4,145.6,inf,0.0,1.3642694263795592,2,2.6293828187553703,-0.0371450453115979
2023,1210,James Vince,England,Right-hand bat,Right-arm medium,32,1283,855,0,0.0,0,2404.3876,67.89079486009369,40.09375,150.05847953216374,inf,0.0,1.472953737043078,2,2.8715442702541614,-0.121849508753563
2023,1219,David Willey,England,Left-hand bat,Left-arm fast-medium,18,270,231,19,63.3,458,891.3156356412273,33.54155221778187,15.0,116.88311688311688,24.105263157894736,7.235387045813586,2.981376632503774,1,-0.07942474240981415,-0.8665145540313738
2023,1222,Jack Brooks,England,Right-hand bat,Right-arm medium-fast,5,0,0,11,13.6,147,195.4120553359684,32.02922312559103,0.0,0.0,13.363636363636363,10.808823529411764,3.1221487829375727,0,-2.459812848495154,-0.35292082680166487
2023,1233,Gary Ballance,England,Left-hand bat,Right-arm Leg-Break,1,30,29,0,0.0,0,35.035,,30.0,103.44827586206895,inf,0.0,0.0,2,1.9011177353729614,0.3243522736533377
2023,1234,Joshua Cobb,England,Right-hand bat,Right-arm offbreak,7,76,66,0,7.0,74,93.6582,15.617163147624597,10.857142857142858,115.15151515151516,inf,10.571428571428571,6.403211585531154,4,0.02200497472748985,-0.08465711308638273
2023,1241,Ben Sanderson,England,Right-hand bat,Right-arm medium-fast,9,4,5,15,35.1,237,376.3767483870968,32.57824414782696,0.4444444444444444,80.0,15.8,6.752136752136752,3.0695331383189424,1,-1.3145587502564615,-0.5654246799962531
2023,1318,Andre Russell,West Indies,Right-hand bat,Right-arm Fast,52,973,626,39,123.3,1204,2597.6624369205747,41.313898594690194,18.71153846153846,155.43130990415335,30.871794871794872,9.764801297648011,2.4204929430904,1,0.37091101528561554,-1.198006467596822
2023,1325,Justin Athanaze,West Indies,Right-hand bat,Right-arm offbreak,10,113,89,9,35.1,191,467.9312688172043,34.1836819123097,11.3,126.96629213483146,21.22222222222222,5.4415954415954415,2.925372411799489,1,-0.08497539764274166,-0.8279940915247315
2023,1326,Anthony Martin,West Indies,Right-hand bat,Right-arm Leg-Break,7,28,32,12,25.0,133,321.9128,31.838555690590884,4.0,87.5,11.083333333333334,5.32,3.14084599099929,1,-1.0110699149080977,-0.6875917367613027
2023,1327,Johnson Charles,West Indies,Right-hand bat,Right-arm medium,24,736,508,1,1.0,12,1475.2108,80.33524463488946,30.666666666666668,144.88188976377953,12.0,12.0,1.244783661946679,1,0.398220200047341,-1.9422919899350393
2023,1360,Kadeem Phillip,West Indies,Left-hand bat,Slow left-arm orthodox,7,4,12,4,15.0,91,82.25,23.84183026469173,0.5714285714285714,33.33333333333333,22.75,6.066666666666666,4.194308863447192,0,-1.5455759289224045,-0.017371504455844174
2023,1370,Imran Khan,West Indies,Right-hand bat,Right-arm Leg-Break,4,35,31,8,13.2,58,240.13333333333333,49.212571790369,8.75,112.90322580645164,7.25,4.3939393939393945,2.0320010997590296,1,-0.5077537999167294,-0.9797222862240543
2023,1371,T Westley,England,Right-hand bat,Right-arm offbreak,4,40,39,0,0.0,0,85.9068,23.41343392641641,10.0,102.56410256410255,inf,0.0,4.271052264878334,2,0.7926048831041309,0.7000545595648104
2023,1389,Sean Abbott,Australia,Right-hand bat,Right-arm fast-medium,19,180,100,19,52.7,521,769.9901857142856,74.87768060495331,9.473684210526317,180.0,27.42105263157895,9.886148007590132,1.335511452706306,1,0.016152141456618616,-1.3330552664991444
2023,1406,Mohsin Sayyed,India,Left-hand bat,Left-arm medium,2,0,0,0,5.0,58,-21.0,7.7781745930520225,0.0,0.0,inf,11.6,12.8564869306645,0,-1.7098039463018042,0.8876274876032528
2023,1440,Rahul Tripathi,India,Right-hand bat,Right-arm medium-fast,30,612,459,0,1.0,4,1091.6087,36.05337331068733,20.4,133.33333333333331,inf,4.0,2.773665563503788,2,1.2901407687410453,0.038755843503482705
2023,1465,Vishant More,India,Right-hand bat,None,7,128,101,0,0.0,0,254.9879,24.73080081166379,18.285714285714285,126.73267326732672,inf,0.0,4.0435407151408125,2,1.4642180499031159,0.4070811230687123
2023,1487,Adam Milne,New Zealand,Right-hand bat,Right-arm Fast,10,34,34,14,37.6,332,359.1691117647059,31.79175032497318,3.4,100.0,23.714285714285715,8.829787234042552,3.145470097676491,1,-1.01356062843757,-0.691373578628846
2023,1506,Nihal Ullal,India,Right-hand bat,None,11,179,144,0,0.0,0,363.3412,31.9412076260375,16.272727272727273,124.30555555555556,inf,0.0,3.1307520107186884,2,1.3334976651251096,0.4401802210816678
2023,1512,Vasuki Koushik,India,Right-hand bat,Right-arm medium,11,2,4,10,39.0,303,220.91666666666663,15.303730482031714,0.1818181818181818,50.0,30.3,7.769230769230769,6.534354490717877,0,-1.4345183275835471,-0.01869684508422345
2023,1532,HS Sharath,India,Right-hand bat,Right-arm medium-fast,8,52,33,3,20.0,223,118.3642,32.04041863391841,6.5,157.57575757575756,74.33333333333333,11.15,3.121057847045066,4,0.37614300544115914,-0.04252081451771679
2023,1541,Sean Williams,Zimbabwe,Left-hand bat,Slow left-arm orthodox,10,178,134,0,5.0,55,282.83063333333337,32.73047168691981,17.8,132.8358208955224,inf,11.0,3.055256916445947,4,0.5285452944242662,-0.3902026983315616
2023,1556,David Payne,England,Right-hand bat,Left-arm fast-medium,14,52,50,15,53.0,388,400.4183,24.591261183148134,3.7142857142857135,104.0,25.866666666666667,7.320754716981132,4.066485214208039,1,-0.7907022106834929,-0.5535894735591539
2023,1561,Toby Jones,England,Right-hand bat,Right-arm medium-fast,1,0,1,0,3.3,52,-8.757575757575758,,0.0,0.0,inf,15.757575757575758,0.0,0,-2.0562594678731303,0.4083100763706814
2023,1566,Mohammed Shami,India,Right-hand bat,Right-arm Fast,17,5,6,28,65.2,523,661.270325203252,30.150540665236377,0.2941176470588235,83.33333333333334,18.678571428571427,8.021472392638037,3.3166901088211715,1,-1.3530622423127991,-0.5975313086502728
2023,1570,Wahab Riaz,Pakistan,Right-hand bat,Left-arm Fast,18,49,44,23,66.4,554,598.878649150037,29.506487654165024,2.7222222222222223,111.36363636363636,24.08695652173913,8.343373493975903,3.389085179234621,1,-0.8991948035106607,-0.7118999451377747
2023,1596,Moeen Ali,England,Left-hand bat,Right-arm offbreak,38,404,322,22,67.2,531,1030.7241212121212,26.5070307809107,10.63157894736842,125.46583850931675,24.13636363636364,7.9017857142857135,3.772583992018298,1,-0.30016341942042807,-0.8905088517502491
2023,1600,Benny Howell,England,Right-hand bat,Right-arm medium-fast,21,152,105,13,55.1,474,501.4410212121212,31.62725530159517,7.238095238095238,144.76190476190476,36.46153846153846,8.602540834845735,3.161829853599605,1,-0.15225815774611726,-0.7235240810550647
2023,1609,G Khera,India,Right-hand bat,None,13,347,269,2,3.1,24,688.217664516129,42.25624899979967,26.692307692307693,128.99628252788105,12.0,7.741935483870967,2.366513885330288,1,0.4096708026051059,-1.467598584179301
2023,1612,Yuzvendra Chahal,India,Right-hand bat,Right-arm Leg-Break,27,1,2,37,94.0,761,733.5119047619048,31.85733012722377,0.037037037037037,50.0,20.56756756756757,8.095744680851064,3.138995000542896,0,-1.6401505337085878,-0.3296690096305164
2023,1613,Sangram Singh,India,Right-hand bat,Left-arm Fast,8,8,8,3,23.0,204,88.08326666666666,17.580009796498974,1.0,100.0,68.0,8.869565217391305,5.6882789689864,4,-0.3605966152889144,0.46917756581469783
2023,1617,Rishi Dhawan,India,Right-hand bat,Right-arm medium-fast,7,46,34,3,15.0,115,133.62883333333332,24.92229990561777,6.571428571428571,135.29411764705884,38.333333333333336,7.666666666666667,4.012470774314808,1,-0.15971883039898616,-0.5267320292868094
2023,1621,Sumit Singh,India,Right-hand bat,Right-arm medium,4,28,38,3,11.3,90,97.41049565217392,38.22293937327442,7.0,73.68421052631578,30.0,7.964601769911503,2.616229982300112,1,-0.8647806521540454,-0.36311922379044353
2023,1642,Wayne Madsen,England,Right-hand bat,Right-arm offbreak,14,580,379,0,0.0,0,1063.3897,59.69958635095021,41.42857142857143,153.03430079155677,inf,0.0,1.6750534821487644,2,2.9711237545494096,-0.15919527993356977
2023,1677,Mohammad Irfan,Pakistan,Right-hand bat,Left-arm fast-medium,1,0,0,1,4.0,38,19.5,,0.0,0.0,38.0,9.5,0.0,0,-1.900159972438,0.2935856136738699
2023,1679,Ankeet Chavan,India,Left-hand bat,Slow left-arm orthodox,2,9,10,1,8.0,40,40.125,12.285980323116265,4.5,90.0,40.0,5.0,8.139358632363138,1,-0.4234922974862821,0.09638529424084825
2023,1684,Akshya Darekar,India,Left-hand bat,Slow left-arm orthodox,8,4,13,8,22.1,176,145.71630476190475,26.055395479941293,0.5,30.76923076923077,22.0,7.963800904977375,3.837976670781484,0,-1.7520154370764114,-0.15188179758554618
2023,1699,Suryakumar Yadav,India,Right-hand bat,Right-arm offbreak,34,1338,804,0,0.0,0,2797.1523,75.15067649851412,39.35294117647059,166.4179104477612,inf,0.0,1.3306600107848292,2,2.9786995637839815,-0.22332767842957796
2023,1701,Swapnil Singh,India,Right-hand bat,Slow left-arm orthodox,11,167,135,6,30.0,210,390.7081,37.2373569694806,15.181818181818182,123.7037037037037,35.0,7.0,2.685475236117297,1,0.20780390381309863,-0.6362695122703586
2023,1706,Parag Khanapurkar,India,Left-hand bat,Right-arm Leg-Break,3,10,13,0,3.0,20,-3.8,3.5250295507035587,3.333333333333333,76.92307692307693,inf,6.666666666666667,28.368556507573405,4,-0.423174901665396,0.8896042172737391
2023,1733,Priyank Panchal,India,Right-hand bat,Right-arm medium,2,14,12,0,0.0,0,27.5,12.374368670764582,7.0,116.66666666666669,inf,0.0,8.081220356417687,2,0.7501088289216787,0.7086265010202472
2023,1770,Jason Mohammed,West Indies,Right-hand bat,Right-arm offbreak,5,148,95,3,3.0,18,368.4842,56.336706288067646,29.6,155.78947368421052,6.0,6.0,1.7750416484887834,1,0.8568565499454363,-1.7308930272361425
2023,1772,Sheldon Cottrell,West Indies,Right-hand bat,Left-arm fast-medium,22,14,16,18,70.2,569,454.7465378157472,24.87400903708258,0.6363636363636364,87.5,31.61111111111111,8.105413105413104,4.020260660471674,1,-1.0740293586432645,-0.30818051981185085
2023,1776,Tanmay Mishra,India,Right-hand bat,Right-arm fast-medium,2,32,26,0,0.0,0,54.1549,11.322830176462068,16.0,123.07692307692308,inf,0.0,8.831714195261913,2,1.2993024786475795,0.5397625472121091
2023,1811,Nuwan Pradeep,Sri Lanka,Right-hand bat,Right-arm fast-medium,7,0,2,14,26.0,231,283.5,20.55328440906708,0.0,0.0,16.5,8.884615384615385,4.8654024344588445,0,-2.2373684917987067,-0.1183335185076177
2023,1813,Deepak Chahar,India,Right-hand bat,Right-arm medium,17,78,70,20,50.4,451,506.357337254902,27.113265619280146,4.588235294117647,111.42857142857144,22.55,8.9484126984127,3.688231488017082,1,-0.8775062276539074,-0.8150878024411234
2023,1817,Unmukt Chand,USA,Right-hand bat,Right-arm offbreak,13,218,202,0,0.0,0,374.9983,24.788502365483676,16.76923076923077,107.92079207920791,inf,0.0,4.0341283440843645,2,1.2116515570735227,0.5571799578885495
2023,1829,Shahbaz Nadeem,India,Right-hand bat,Slow left-arm orthodox,3,14,17,3,12.0,115,70.779,25.27803289419491,4.666666666666667,82.35294117647058,38.333333333333336,9.583333333333334,3.956004030003654,0,-0.9093934624804998,-0.2711358575545186
2023,1836,Shuvagoto Hom,Bangladesh,Right-hand bat,Right-arm offbreak,11,170,117,6,20.0,134,441.81,52.51408513015294,15.454545454545457,145.2991452991453,22.33333333333333,6.7,1.9042510166968756,1,0.21850778626250492,-1.0890766296873822
2023,1839,Hammad Azam,Pakistan,Right-hand bat,Right-arm medium,8,112,89,0,1.0,15,194.7378,32.84834508180848,14.0,125.84269662921348,inf,15.0,3.04429339593672,4,-0.09352627399811543,-0.5573710546707031
2023,1842,Lewis Gregory,England,Right-hand bat,Right-arm medium-fast,14,189,136,15,38.2,282,667.5382528455284,44.12659778880425,13.5,138.97058823529412,18.8,7.38219895287958,2.266206891331465,1,-0.06904606105393946,-1.144218536985436
2023,1871,Jordan Clark,England,Right-hand bat,Right-arm medium,4,63,51,0,1.0,9,102.6995,22.24965459437891,15.75,123.52941176470588,inf,9.0,4.494451793659023,4,0.5059510034830064,-0.13803723082303848
2023,1878,Ross Whiteley,England,Left-hand bat,Left-arm medium,12,130,138,0,1.0,13,167.4964,23.08864808398405,10.833333333333334,94.20289855072464,inf,13.0,4.331132755640517,4,-0.3783515962881152,-0.1395741460074052
2023,1883,Anup Fulper,India,Left-hand bat,Left-arm medium,1,20,12,0,0.0,0,36.334,,20.0,166.66666666666669,inf,0.0,0.0,2,1.9238598886345368,0.049257668187999794
2023,1884,Ravi Jangid,India,Left-hand bat,Slow left-arm orthodox,2,20,14,2,7.0,91,61.1067,38.15838105062897,10.0,142.85714285714286,45.5,13.0,2.620656255497813,4,-0.24198472370135454,-0.8380918055093636
2023,1885,Himanshu Joshi,India,Left-hand bat,Right-arm offbreak,1,50,44,0,2.0,31,56.32,,50.0,113.63636363636364,inf,15.5,0.0,4,1.7268398524421331,-1.103417465712744
2023,1890,Kumar Deobrat,India,Right-hand bat,Right-arm medium,1,35,33,0,0.0,0,51.121,,35.0,106.06060606060606,inf,0.0,0.0,2,2.19826966237513,0.23058119238607475
2023,1908,chirs cooke,England,Right-hand bat,Right-arm medium,14,419,245,0,0.0,0,937.1478,87.6087681815751,29.928571428571427,171.0204081632653,inf,0.0,1.1414382609825449,2,2.5047626675911547,-0.11386603286088305
